ID,PopulationUntransformed,SeriesStep
1323,2,21
1323,5,22
1323,3,23
1323,19,24
1323,0,25
1323,2,26
1323,0,27
1323,0,28
1323,4,33
1323,11,34
1323,38,35
1323,2,36
1323,9,37
1323,7,38
1323,29,39
1323,3,40
1323,9,41
1323,28,42
1323,40,43
1323,8,44
1323,2,45
1323,6,46
1323,20,47
1323,0,48
1323,6,49
1323,21,50
1323,18,51
1323,20,52
1324,60,0
1324,117,1
1324,51,2
1324,38,3
1324,97,4
1324,113,5
1324,22,6
1324,145,7
1324,668,8
1324,162,9
1324,251,10
1324,39,11
1324,54,12
1324,255,13
1324,51,14
1324,93,15
1324,55,16
1324,262,17
1324,51,18
1324,51,19
1324,178,20
1324,227,21
1324,115,22
1324,66,23
1324,80,24
1324,103,25
1324,13,26
1324,103,27
1324,40,28
1324,294,29
1324,128,30
1324,46,31
1324,35,32
1324,361,33
1324,25,34
1324,2,35
1324,29,36
1324,247,37
1324,39,38
1324,17,39
1324,63,40
1324,118,41
1324,126,42
1324,19,43
1324,3,44
1324,83,45
1324,117,46
1324,21,47
1324,13,48
1324,121,49
1324,10,50
1324,10,51
1324,48,52
1324,57,53
1324,0,54
1324,31,55
1324,202,56
1324,41,57
1324,9,58
1324,20,59
1324,36,60
1324,56,61
1324,20,62
1324,26,63
1324,4,64
1324,6,65
1324,0,66
1324,74,67
1324,22,68
1324,0,69
1324,27,70
1324,81,71
1324,23,72
1324,2,73
1324,0,74
1324,74,75
1324,39,76
1324,6,77
1324,31,78
1324,39,79
1324,98,80
1324,15,81
1324,28,82
1324,244,83
1324,16,84
1324,0,85
1324,7,86
1324,75,87
1324,45,88
1324,43,89
1324,48,90
1324,344,91
1325,8,0
1325,3,1
1325,0,2
1325,0,3
1325,0,4
1325,0,5
1325,1,6
1325,0,7
1325,35,8
1325,20,9
1325,0,10
1325,0,11
1325,12,12
1325,14,13
1325,7,14
1325,11,15
1325,6,16
1325,16,17
1325,6,18
1325,6,19
1325,27,20
1325,55,21
1325,110,22
1325,15,23
1325,12,24
1325,58,25
1325,101,26
1325,5,27
1325,49,28
1325,68,29
1325,54,30
1325,46,31
1325,22,32
1325,65,33
1325,56,34
1325,23,35
1325,13,36
1325,11,37
1325,17,38
1325,19,39
1325,0,40
1325,53,41
1325,189,42
1325,33,43
1325,58,44
1325,14,45
1325,25,46
1325,28,47
1325,13,48
1325,0,49
1325,44,50
1325,78,51
1325,86,52
1325,66,53
1325,34,54
1325,22,55
1325,9,56
1325,94,57
1325,13,58
1325,5,59
1325,27,60
1325,54,61
1325,62,62
1325,61,63
1325,27,64
1325,36,65
1325,77,66
1325,164,67
1325,102,68
1325,36,69
1325,182,70
1325,80,71
1325,99,72
1325,62,73
1325,9,74
1325,94,75
1325,50,76
1325,23,77
1325,23,78
1325,42,79
1325,25,80
1325,4,81
1325,1,82
1325,0,83
1325,1,84
1325,0,85
1325,2,86
1325,22,87
1325,32,88
1325,5,89
1325,0,90
1325,1,91
1327,2,0
1327,22,1
1327,28,2
1327,26,3
1327,114,4
1327,5,5
1327,4,6
1327,4,7
1327,64,8
1327,20,9
1327,0,10
1327,10,11
1327,2,12
1327,18,13
1327,80,14
1327,114,15
1327,32,16
1327,30,17
1327,273,18
1327,11,19
1327,51,20
1327,11,21
1328,0,0
1328,3,1
1328,1,2
1328,4,3
1328,0,4
1328,1,5
1328,0,6
1328,0,7
1328,2,8
1328,9,9
1328,6,10
1328,0,11
1328,0,12
1328,13,13
1328,0,14
1328,0,15
1328,0,16
1328,4,17
1328,0,18
1328,4,19
1328,2,20
1328,19,21
1328,26,22
1328,14,23
1328,6,24
1328,33,25
1328,25,26
1328,23,27
1328,17,28
1328,28,29
1328,49,30
1328,25,31
1328,6,32
1328,5,33
1328,4,34
1328,0,35
1328,10,36
1328,8,37
1328,1,38
1328,0,39
1328,0,40
1328,10,41
1328,0,42
1328,5,43
1328,2,44
1328,0,45
1328,2,46
1328,1,47
1328,0,48
1328,0,49
1328,28,50
1328,3,51
1328,3,52
1328,9,53
1328,34,54
1328,12,55
1328,15,56
1328,3,57
1328,2,58
1328,3,59
1328,0,60
1328,1,61
1328,5,62
1328,9,63
1328,6,64
1328,44,65
1328,42,66
1328,28,67
1328,20,68
1328,13,69
1328,29,70
1328,15,71
1328,13,72
1328,5,73
1328,7,74
1328,0,75
1328,13,76
1328,3,77
1328,15,78
1328,0,79
1328,27,80
1328,0,81
1328,0,82
1328,0,83
1328,11,84
1328,0,85
1328,0,86
1328,5,87
1328,1,88
1328,8,89
1328,3,90
1328,4,91
1329,0,0
1329,3,1
1329,0,2
1329,0,3
1329,0,4
1329,3,5
1329,1,6
1329,0,7
1329,1,8
1329,2,9
1329,9,10
1329,5,11
1329,0,12
1329,6,13
1329,0,14
1329,0,15
1329,0,16
1329,16,17
1329,0,18
1329,4,19
1329,2,20
1329,15,21
1329,23,22
1329,11,23
1329,20,24
1329,55,25
1329,15,26
1329,6,27
1329,10,28
1329,13,29
1329,15,30
1329,13,31
1329,7,32
1329,6,33
1329,10,34
1329,8,35
1329,0,36
1329,10,37
1329,10,38
1329,3,39
1329,0,40
1329,11,41
1329,0,42
1329,4,43
1329,8,44
1329,15,45
1329,9,46
1329,2,47
1329,0,48
1329,0,49
1329,4,50
1329,7,51
1329,4,52
1329,26,53
1329,0,54
1329,3,55
1329,2,56
1329,5,57
1329,17,58
1329,1,59
1329,3,60
1329,5,61
1329,6,62
1329,4,63
1329,4,64
1329,9,65
1329,63,66
1329,53,67
1329,32,68
1329,11,69
1329,3,70
1329,1,71
1329,2,72
1329,1,73
1329,7,74
1329,4,75
1329,0,76
1329,0,77
1329,0,78
1329,0,79
1329,0,80
1329,0,81
1329,0,82
1329,0,83
1329,0,84
1329,0,85
1329,0,86
1329,0,87
1329,0,88
1329,0,89
1329,0,90
1329,0,91
1331,99,0
1331,24,1
1331,135,3
1331,33,4
1331,37,5
1331,51,6
1331,53,7
1331,94,8
1331,20,9
1331,58,10
1331,81,11
1331,26,12
1331,42,13
1331,42,14
1331,92,15
1331,53,16
1331,203,17
1331,237,18
1331,117,19
1331,50,20
1331,135,21
1331,137,22
1331,199,23
1331,243,24
1331,225,25
1331,76,26
1331,68,27
1331,47,28
1331,177,29
1331,143,30
1331,26,31
1331,23,32
1331,118,33
1331,158,34
1331,15,35
1331,46,36
1331,82,37
1331,236,38
1331,105,39
1331,14,40
1331,29,41
1331,68,42
1331,18,43
1331,72,44
1331,93,45
1331,115,46
1331,4,47
1331,11,48
1331,63,49
1331,87,50
1331,32,51
1331,131,52
1331,269,53
1333,395,0
1333,118,1
1333,385,2
1333,1008,3
1333,1096,4
1333,512,5
1333,217,6
1333,1432,7
1333,4682,8
1333,1861,9
1333,292,10
1333,1300,11
1333,731,12
1333,753,13
1333,1394,14
1333,498,15
1333,115,16
1333,501,17
1333,306,18
1333,1167,19
1333,628,20
1333,1503,21
1333,2585,22
1333,1119,23
1333,979,24
1333,1216,25
1333,1061,26
1333,360,27
1333,607,28
1333,2759,29
1333,796,30
1333,490,31
1333,1494,32
1333,4489,33
1333,1879,34
1333,248,35
1333,3237,36
1333,5019,37
1333,1189,38
1333,159,39
1333,632,40
1333,3502,41
1333,547,42
1333,78,43
1333,131,44
1333,704,45
1333,429,46
1333,29,47
1333,344,48
1333,1607,49
1333,768,50
1333,296,51
1333,2397,52
1333,9797,53
1333,1806,54
1333,497,55
1333,1423,56
1334,99,0
1334,59,1
1334,65,2
1334,405,3
1334,455,4
1334,504,5
1334,174,6
1334,474,7
1334,617,8
1334,318,9
1334,113,10
1334,670,11
1334,599,12
1334,472,13
1334,366,14
1334,330,15
1334,257,16
1334,189,17
1334,177,18
1334,211,19
1334,175,20
1334,262,21
1334,295,22
1334,276,23
1334,109,24
1334,352,25
1334,249,26
1334,412,27
1334,310,28
1334,309,29
1334,92,30
1334,96,31
1334,94,32
1334,293,33
1334,151,34
1334,43,35
1334,99,36
1334,200,37
1334,192,38
1334,45,39
1334,173,40
1334,270,41
1334,549,42
1334,38,43
1334,160,44
1334,224,45
1334,169,46
1334,72,47
1334,283,48
1334,679,49
1334,307,50
1334,0,51
1334,17,52
1334,76,53
1334,87,54
1334,55,55
1334,108,56
1336,6,0
1336,18,1
1336,25,2
1336,4,3
1336,15,4
1336,34,5
1336,3,6
1336,4,7
1336,0,8
1336,23,9
1336,43,10
1336,17,11
1336,9,12
1336,0,13
1336,2,14
1336,0,15
1336,6,16
1336,4,17
1336,11,18
1336,0,19
1336,140,20
1336,0,21
1336,8,22
1336,1,23
1336,70,24
1336,131,25
1336,5,26
1336,0,27
1336,61,28
1336,70,29
1336,75,30
1336,1,31
1336,0,32
1336,114,33
1336,28,34
1336,0,35
1336,0,36
1336,16,37
1336,43,38
1336,3,39
1336,0,40
1336,0,41
1336,50,42
1336,33,43
1336,0,44
1336,3,45
1336,10,46
1336,3,47
1336,9,48
1336,10,49
1336,1,50
1336,6,51
1336,22,52
1336,30,53
1336,1,54
1336,2,55
1336,33,56
1336,19,57
1336,3,58
1336,1,59
1336,0,60
1336,4,61
1336,3,62
1336,8,63
1336,13,64
1336,1,65
1336,4,66
1336,144,67
1336,23,68
1336,0,69
1336,16,70
1336,69,71
1336,60,72
1336,0,73
1336,0,74
1336,37,75
1336,31,76
1336,0,77
1336,1,78
1336,1,79
1336,49,80
1336,2,81
1336,0,82
1336,10,83
1336,2,84
1336,6,85
1336,2,86
1336,284,87
1336,242,88
1336,9,89
1336,36,90
1336,32,91
1337,4,0
1337,32,1
1337,82,2
1337,27,3
1337,41,4
1337,106,5
1337,5,6
1337,24,7
1337,18,8
1337,11,9
1337,113,10
1337,15,11
1337,11,12
1337,97,13
1337,2,14
1337,4,15
1337,10,16
1337,39,17
1337,0,18
1337,5,19
1337,353,20
1337,133,21
1337,11,22
1337,0,23
1337,56,24
1337,106,25
1337,15,26
1337,2,27
1337,32,28
1337,199,29
1337,161,30
1337,2,31
1337,3,32
1337,482,33
1337,18,34
1337,0,35
1337,2,36
1337,3,37
1337,131,38
1337,0,39
1337,0,40
1337,18,41
1337,175,42
1337,61,43
1337,12,44
1337,6,45
1337,33,46
1337,5,47
1337,24,48
1337,61,49
1337,3,50
1337,3,51
1337,5,52
1337,114,53
1337,6,54
1337,37,55
1337,78,56
1337,32,57
1337,14,58
1337,18,59
1337,9,60
1337,70,61
1337,17,62
1337,30,63
1337,51,64
1337,2,65
1337,12,66
1337,22,67
1337,151,68
1337,5,69
1337,8,70
1337,593,71
1337,132,72
1337,1,73
1337,1,74
1337,114,75
1337,112,76
1337,0,77
1337,0,78
1337,4,79
1337,46,80
1337,0,81
1337,0,82
1337,111,83
1337,87,84
1337,4,85
1337,356,86
1337,891,87
1337,319,88
1337,26,89
1337,71,90
1337,291,91
1339,3,0
1339,37,1
1339,72,2
1339,37,3
1339,181,4
1339,92,5
1339,5,6
1339,0,7
1339,43,8
1339,0,9
1339,116,10
1339,25,11
1339,43,12
1339,122,13
1339,5,14
1339,115,15
1339,42,16
1339,49,17
1339,0,18
1339,30,19
1339,464,20
1339,147,21
1339,25,22
1339,7,23
1339,274,24
1339,97,25
1339,13,26
1339,9,27
1339,93,28
1339,317,29
1339,132,30
1339,3,31
1339,0,32
1339,478,33
1339,45,34
1339,5,35
1339,5,36
1339,57,37
1339,155,38
1339,53,39
1339,111,40
1339,55,41
1339,210,42
1339,97,43
1339,0,44
1339,0,45
1339,58,46
1339,6,47
1339,6,48
1339,139,49
1339,7,50
1339,8,51
1339,27,52
1339,153,53
1339,3,54
1339,56,55
1339,160,56
1339,52,57
1339,3,58
1339,27,59
1339,12,60
1339,60,61
1339,8,62
1339,21,63
1339,71,64
1339,10,65
1339,3,66
1339,76,67
1339,252,68
1339,8,69
1339,14,70
1339,332,71
1339,134,72
1339,0,73
1339,0,74
1339,28,75
1339,122,76
1339,7,77
1339,19,78
1339,49,79
1339,1,80
1339,0,81
1339,0,82
1339,15,83
1339,105,84
1339,0,85
1339,45,86
1339,84,87
1339,64,88
1339,0,89
1339,24,90
1339,0,91
1340,66,0
1340,140,1
1340,123,2
1340,84,3
1340,257,4
1340,84,5
1340,19,6
1340,68,7
1340,94,8
1340,91,9
1340,142,10
1340,150,11
1340,295,12
1340,301,13
1340,54,14
1340,353,15
1340,156,16
1340,125,17
1340,0,18
1340,299,19
1340,1307,20
1340,560,21
1340,294,22
1340,256,23
1340,905,24
1340,702,25
1340,111,26
1340,435,27
1340,356,28
1340,518,29
1340,726,30
1340,89,31
1340,1,32
1340,497,33
1340,21,34
1340,0,35
1340,7,36
1340,52,37
1340,53,38
1340,30,39
1340,45,40
1340,17,41
1340,238,42
1340,60,43
1340,0,44
1340,0,45
1340,49,46
1340,7,47
1340,11,48
1340,300,49
1340,13,50
1340,29,51
1340,40,52
1340,171,53
1340,3,54
1340,55,55
1340,330,56
1340,25,57
1340,5,58
1340,19,59
1340,18,60
1340,37,61
1340,13,62
1340,33,63
1340,72,64
1340,7,65
1340,0,66
1340,126,67
1340,160,68
1340,4,69
1340,18,70
1340,387,71
1340,132,72
1340,4,73
1340,0,74
1340,74,75
1340,96,76
1340,16,77
1340,45,78
1340,115,79
1340,91,80
1340,1,81
1340,1,82
1340,23,83
1340,92,84
1340,77,85
1340,20,86
1340,347,87
1340,250,88
1340,11,89
1340,105,90
1340,121,91
1341,48,0
1341,28,1
1341,0,2
1341,27,3
1341,0,4
1341,67,5
1341,16,6
1341,0,7
1341,0,8
1341,57,9
1341,2,10
1341,9,11
1341,43,12
1341,6,13
1341,17,14
1341,43,15
1341,19,16
1341,0,17
1341,0,18
1341,76,19
1341,3,20
1341,1,21
1341,0,22
1341,23,23
1341,11,24
1341,0,25
1341,9,26
1341,10,27
1341,0,28
1341,0,29
1341,0,30
1341,35,31
1341,0,32
1341,3,33
1341,127,34
1341,123,35
1341,1,36
1341,87,37
1341,538,38
1341,195,39
1341,60,40
1341,102,41
1341,102,42
1341,124,43
1341,10,44
1341,3,45
1341,33,46
1341,95,47
1341,0,48
1341,260,49
1341,411,50
1341,308,51
1341,47,52
1342,40,0
1342,25,1
1342,31,2
1342,8,3
1342,19,4
1342,12,5
1342,12,6
1342,8,7
1342,19,8
1342,35,9
1342,40,10
1342,48,11
1342,68,12
1342,85,13
1342,152,14
1342,160,15
1342,155,16
1342,90,17
1342,48,18
1342,31,19
1342,16,20
1342,18,21
1342,37,22
1342,56,23
1343,12,0
1343,6,1
1343,10,2
1343,16,3
1343,25,4
1343,56,5
1343,144,6
1343,150,7
1343,115,8
1343,88,9
1343,156,10
1343,158,11
1343,144,12
1343,68,13
1343,65,14
1343,15,15
1343,24,16
1347,15,0
1347,15,1
1347,20,2
1347,14,3
1347,15,4
1347,16,5
1347,15,6
1347,16,7
1347,20,8
1347,24,9
1347,28,10
1347,29,11
1347,26,12
1347,21,13
1347,20,14
1347,20,15
1347,20,16
1347,20,17
1347,22,18
1347,22,19
1347,22,20
1347,30,21
1347,31,22
1347,31,23
1347,34,24
1347,30,25
1347,30,26
1347,35,27
1347,38,28
1347,39,29
1347,41,30
1347,47,31
1347,50,32
1347,54,33
1347,48,34
1347,46,35
1347,47,36
1347,49,37
1347,55,38
1347,62,39
1347,68,40
1347,70,41
1347,72,42
1347,72,43
1347,77,44
1347,77,45
1347,70,46
1347,78,47
1348,11615,0
1348,7201,1
1348,17270,2
1348,19197,3
1348,10210,4
1348,10665,5
1348,16072,6
1348,10424,7
1348,11388,8
1348,11185,9
1348,14910,10
1348,14308,11
1348,13851,12
1348,9161,13
1348,4989,14
1348,3925,15
1348,6918,16
1348,7373,17
1348,8263,18
1348,3131,19
1348,3161,20
1348,4236,21
1348,4106,22
1348,6095,23
1348,9353,24
1348,7024,25
1348,7250,26
1348,8132,27
1348,4118,28
1348,5615,29
1348,8486,30
1348,9717,31
1348,16456,32
1348,13846,33
1348,16222,34
1348,16407,35
1348,17187,36
1348,13359,37
1348,12038,38
1348,12342,39
1348,1867,40
1348,7761,41
1348,5122,42
1348,11667,43
1348,10265,44
1348,11274,45
1348,8082,46
1348,5191,47
1348,7683,48
1348,4993,49
1348,3029,50
1348,6524,51
1348,8234,52
1348,10858,53
1348,10616,54
1348,17878,55
1348,16445,56
1348,9709,57
1348,9027,58
1348,13137,59
1348,7648,60
1348,8054,61
1349,723,0
1349,426,1
1349,166,2
1349,189,3
1349,268,4
1349,167,5
1349,435,6
1349,646,7
1349,332,8
1349,336,9
1349,284,10
1349,397,11
1349,275,12
1349,398,13
1349,193,14
1349,364,15
1349,710,16
1349,463,17
1349,330,18
1349,331,19
1349,519,20
1349,474,21
1349,452,22
1349,720,23
1349,396,24
1349,383,25
1349,287,26
1349,505,27
1349,408,28
1349,370,29
1349,542,30
1349,941,31
1349,309,32
1349,305,33
1349,513,34
1349,404,35
1349,464,36
1349,566,37
1349,386,38
1349,351,39
1349,520,40
1349,529,41
1349,518,42
1349,516,43
1349,418,44
1349,417,45
1349,391,46
1349,167,47
1349,246,48
1349,497,49
1349,410,50
1349,484,51
1349,666,52
1349,631,53
1349,580,54
1349,648,55
1349,287,56
1349,351,57
1349,372,58
1349,279,59
1349,375,60
1349,293,61
1349,318,62
1349,220,63
1349,406,64
1350,194,0
1350,124,1
1350,111,2
1350,193,3
1350,287,4
1350,210,5
1350,314,6
1350,273,7
1350,106,8
1350,218,9
1350,182,10
1350,196,11
1350,94,12
1350,122,13
1350,45,14
1350,60,15
1350,41,16
1350,24,17
1350,20,18
1350,44,19
1350,64,20
1350,40,21
1350,42,22
1350,66,23
1350,48,24
1350,204,25
1350,235,26
1350,289,27
1350,205,28
1350,65,29
1350,96,30
1350,85,31
1350,122,32
1350,296,33
1350,305,34
1350,280,35
1350,306,36
1350,304,37
1350,260,38
1350,148,39
1350,88,40
1350,293,41
1350,707,42
1350,324,43
1350,208,44
1350,218,45
1350,46,46
1350,137,47
1350,466,48
1350,466,49
1350,264,50
1350,221,51
1350,179,52
1350,175,53
1350,283,54
1350,288,55
1350,431,56
1350,648,57
1350,1218,58
1350,709,59
1350,420,60
1350,881,61
1350,289,62
1350,315,63
1350,317,64
1350,376,65
1350,418,66
1350,370,67
1350,322,68
1350,221,69
1350,163,70
1351,3607,0
1351,1428,1
1351,3986,2
1351,4916,3
1351,4667,4
1351,1822,5
1351,1760,6
1351,2190,7
1351,793,8
1351,1653,9
1351,2332,10
1351,3869,11
1351,2548,12
1351,2426,13
1351,2259,14
1351,1296,15
1351,1088,16
1351,587,17
1351,2130,18
1351,2515,19
1351,663,20
1351,2437,21
1351,2599,22
1351,3139,23
1351,2368,24
1351,2740,25
1351,2147,26
1351,2812,27
1351,1998,28
1351,888,29
1351,743,30
1352,112,0
1352,155,1
1352,159,2
1352,164,3
1352,184,4
1352,173,5
1352,187,6
1352,118,7
1352,92,8
1352,58,9
1352,124,10
1352,179,11
1352,181,12
1352,212,13
1352,269,14
1352,195,15
1352,209,16
1352,88,17
1352,180,18
1352,123,19
1352,297,20
1352,137,21
1352,161,22
1352,142,23
1352,72,24
1352,131,25
1352,276,26
1352,297,27
1352,165,28
1352,146,29
1352,134,30
1352,52,31
1352,100,32
1352,100,33
1352,41,34
1352,52,35
1352,53,36
1352,85,37
1352,18,38
1352,45,39
1352,60,40
1352,74,41
1352,15,42
1352,22,43
1352,25,44
1352,6,45
1352,26,46
1352,54,47
1352,45,48
1352,63,49
1352,125,50
1352,48,51
1352,33,52
1352,74,53
1352,113,54
1352,49,55
1352,130,56
1352,109,57
1352,182,58
1352,111,59
1352,63,60
1352,80,61
1352,200,62
1352,309,63
1352,161,64
1352,74,65
1352,95,66
1352,46,67
1352,87,68
1352,132,69
1352,194,70
1352,283,71
1352,240,72
1352,132,73
1352,80,74
1352,64,75
1352,60,76
1352,62,77
1352,71,78
1352,63,79
1352,80,80
1352,156,81
1352,195,82
1352,183,83
1352,90,84
1352,95,85
1352,102,86
1352,78,87
1352,78,88
1352,91,89
1353,113,0
1353,205,1
1353,156,2
1353,205,3
1353,334,4
1353,214,5
1353,216,6
1353,302,7
1353,309,8
1353,326,9
1353,353,10
1353,377,11
1353,272,12
1353,206,13
1353,205,14
1353,333,15
1353,371,16
1353,181,17
1353,259,18
1353,489,19
1353,364,20
1353,217,21
1353,108,22
1353,118,23
1353,237,24
1353,445,25
1353,244,26
1353,199,27
1353,200,28
1353,199,29
1353,253,30
1353,268,31
1353,472,32
1353,396,33
1353,376,34
1353,296,35
1353,486,36
1353,326,37
1353,446,38
1353,443,39
1353,365,40
1353,263,41
1353,393,42
1353,353,43
1353,198,44
1353,430,45
1353,222,46
1353,345,47
1353,532,48
1353,525,49
1353,387,50
1353,518,51
1353,464,52
1353,143,53
1353,224,54
1353,244,55
1353,176,56
1353,389,57
1353,485,58
1353,351,59
1353,217,60
1353,320,61
1353,156,62
1353,118,63
1353,220,64
1353,295,65
1353,329,66
1353,330,67
1353,321,68
1353,131,69
1353,141,70
1354,268,0
1354,182,1
1354,116,2
1354,259,3
1354,208,4
1354,726,5
1354,678,6
1354,1216,7
1354,593,8
1354,521,9
1354,444,10
1354,50,11
1354,215,12
1354,351,13
1354,397,14
1354,552,15
1354,569,16
1354,504,17
1354,309,18
1354,176,19
1354,95,20
1354,230,21
1354,748,22
1354,975,23
1354,1200,24
1354,1985,25
1354,2701,26
1354,2400,27
1354,1237,28
1354,832,29
1354,672,30
1354,537,31
1354,437,32
1354,280,33
1354,310,34
1354,317,35
1354,370,36
1354,250,37
1354,649,38
1354,853,39
1354,840,40
1354,812,41
1354,846,42
1354,600,43
1354,110,44
1354,150,45
1354,150,46
1355,311,0
1355,294,1
1355,245,2
1355,370,3
1355,349,4
1355,376,5
1355,247,6
1355,290,7
1355,258,8
1355,224,9
1355,325,10
1355,410,11
1355,375,12
1355,276,13
1355,216,14
1355,147,15
1355,102,16
1355,86,17
1355,71,18
1355,102,19
1355,126,20
1355,184,21
1355,127,22
1355,181,23
1355,120,24
1355,81,25
1355,160,26
1355,114,27
1355,151,28
1355,53,29
1355,46,30
1356,1349,0
1356,1433,1
1356,2594,2
1356,1814,3
1356,3800,4
1356,3965,5
1356,2895,6
1356,3865,7
1356,2908,8
1356,4036,9
1356,1721,10
1356,2831,11
1356,1320,12
1356,1296,13
1356,1686,14
1356,2024,15
1356,2050,16
1356,2516,17
1356,1748,18
1356,1811,19
1356,1707,20
1356,2588,21
1356,1967,22
1356,1804,23
1356,625,24
1356,1711,25
1356,1420,26
1356,1651,27
1356,1893,28
1356,2838,29
1356,3410,30
1356,2656,31
1356,2799,32
1356,1837,33
1356,2163,34
1356,1114,35
1356,1234,36
1356,676,37
1356,1074,38
1356,954,39
1356,1773,40
1356,2343,41
1356,1923,42
1356,1492,43
1356,2138,44
1356,2056,45
1356,1649,46
1356,1195,47
1356,1485,48
1356,2676,50
1356,793,51
1356,1814,52
1356,990,53
1356,4185,54
1356,2635,55
1356,4880,56
1356,3372,57
1356,3554,58
1356,2867,59
1356,3325,60
1356,1031,61
1356,1692,62
1356,1809,63
1356,2266,64
1356,3460,65
1356,3493,66
1356,210,67
1356,3130,68
1356,1437,69
1356,2562,70
1356,2505,71
1356,1567,72
1356,1997,73
1356,2555,74
1356,3308,75
1356,3385,76
1356,2996,77
1356,2772,78
1356,3108,79
1356,2426,80
1356,1742,81
1356,1167,82
1356,2317,83
1356,3828,84
1356,2841,85
1356,332,86
1356,2486,87
1356,3689,88
1356,3665,89
1356,3754,90
1356,5589,91
1356,8100,92
1356,3630,93
1356,7512,94
1356,1390,95
1356,5254,96
1356,2321,97
1356,2757,98
1356,2734,99
1356,4585,100
1356,3733,101
1356,4976,102
1356,6426,103
1356,5961,104
1356,3566,105
1356,5893,106
1356,4599,107
1356,3435,108
1356,5333,109
1356,1700,110
1356,5286,111
1356,8512,112
1356,3165,113
1356,896,114
1356,2626,115
1356,1141,116
1356,694,117
1356,2388,118
1356,3800,119
1356,2243,120
1356,4166,121
1356,4138,122
1356,882,123
1356,1962,124
1356,4177,125
1356,695,126
1356,1208,127
1356,1794,128
1356,3995,129
1356,4460,130
1356,8527,131
1356,2874,132
1356,4279,133
1356,447,134
1356,3306,135
1356,4434,136
1356,4462,137
1356,2125,138
1356,1247,139
1356,3469,140
1357,264,0
1357,184,1
1357,177,2
1357,190,3
1357,265,4
1357,288,5
1357,185,6
1357,259,7
1357,202,8
1357,273,9
1357,405,10
1357,226,11
1357,242,12
1357,208,13
1357,435,14
1357,611,15
1357,996,16
1357,172,17
1357,388,18
1357,222,19
1357,366,20
1357,150,21
1357,299,22
1357,249,23
1357,112,24
1357,137,25
1357,242,26
1357,272,27
1357,172,28
1357,93,29
1357,141,30
1357,114,31
1357,134,32
1357,162,33
1357,125,34
1357,85,35
1357,8,36
1357,43,37
1357,76,38
1357,41,39
1357,77,40
1357,157,41
1357,46,42
1357,32,43
1357,55,44
1357,9,45
1357,73,46
1357,76,47
1357,55,48
1357,133,49
1357,233,50
1357,86,51
1357,63,52
1357,214,53
1357,321,54
1357,146,55
1357,330,56
1357,315,57
1357,403,58
1357,106,59
1357,184,60
1357,155,61
1357,475,62
1357,814,63
1357,133,64
1357,36,65
1357,117,66
1357,19,67
1357,104,68
1357,29,69
1357,16,70
1357,50,71
1357,229,72
1357,12,73
1357,242,74
1357,261,75
1357,32,76
1357,30,77
1357,96,78
1357,77,79
1357,92,80
1357,215,81
1357,304,82
1357,368,83
1357,48,84
1357,203,85
1357,255,86
1357,133,87
1357,70,88
1357,113,89
1357,83,90
1358,541,0
1358,727,1
1358,594,2
1358,735,3
1358,919,4
1358,994,5
1358,853,6
1358,921,7
1358,669,8
1358,810,9
1358,1116,10
1358,894,11
1358,352,12
1358,423,13
1358,1017,14
1358,1212,15
1358,1167,16
1358,191,17
1358,394,18
1358,922,19
1358,778,20
1358,957,21
1358,201,22
1358,771,23
1358,881,24
1358,1121,25
1358,692,26
1358,1112,27
1358,945,28
1358,897,29
1358,1151,30
1358,651,31
1358,848,32
1358,1138,33
1358,1262,34
1358,972,35
1358,636,36
1358,559,37
1358,480,38
1358,462,39
1358,751,40
1358,556,41
1358,1004,42
1358,1031,43
1358,549,44
1358,1193,45
1358,564,46
1358,611,47
1358,453,48
1358,728,49
1358,1082,50
1358,393,51
1358,726,52
1358,911,53
1358,409,54
1358,385,55
1358,544,56
1358,136,57
1358,351,58
1358,295,59
1358,353,60
1358,507,61
1358,828,62
1358,159,63
1358,191,64
1358,91,65
1358,111,66
1358,304,67
1358,339,68
1358,417,69
1358,223,70
1359,327,0
1359,23,1
1359,220,2
1359,1013,3
1359,838,4
1359,1003,5
1359,389,6
1359,518,7
1359,556,8
1359,750,9
1359,451,10
1359,371,11
1359,631,12
1359,759,13
1359,929,14
1359,1023,15
1359,747,16
1359,1035,17
1359,1207,18
1359,1632,19
1359,630,20
1359,250,21
1359,250,22
1359,428,23
1359,843,24
1359,166,25
1359,646,26
1359,532,27
1359,947,28
1359,228,29
1359,334,30
1359,500,31
1359,350,32
1359,615,33
1359,942,34
1359,1062,35
1359,1082,36
1359,902,37
1359,332,38
1359,345,39
1359,220,40
1359,253,41
1359,271,42
1359,404,43
1359,507,44
1359,352,45
1359,829,46
1359,393,47
1359,53,48
1359,398,49
1359,409,50
1359,589,51
1359,202,52
1359,63,53
1360,2890,0
1360,1906,1
1360,4198,2
1360,3705,3
1360,5719,4
1360,3423,5
1360,4356,6
1360,5185,7
1360,6670,8
1360,3113,9
1360,3148,10
1360,3414,11
1360,3501,12
1360,2224,13
1360,515,14
1360,2117,15
1360,3601,16
1360,3095,17
1360,964,18
1360,1726,19
1360,1241,20
1360,550,21
1360,3766,22
1360,7906,23
1360,1619,24
1360,5212,25
1360,5007,26
1360,648,27
1360,1544,28
1360,1410,29
1360,1701,30
1360,5207,31
1360,3238,32
1360,3454,33
1360,2638,34
